KEY;U_Temporalidad;U_Segmento;U_Estilo;MVP;U_Descripcion;Grid;Size;UPC/EAN;Region;From Month;Delivery From;PLC;U_Genero;Line;U_Coleccion_NE;Onfield;Silhouette Group;U_Silueta;Family;Sport;U_Liga;U_Team;U_Descrip_Color;Production Season;Composition;Segmentation;Plant;Descr Español;Color Español;Mkt Initiative Range;Key Look ID;Price;Cost;Bill To;Customer Name;Commercial Name;Channel;Commercial Discount;Sales Manager (G1-G10);SALES EXECUTIVE;Execution Month;Total Units; $$ ;PO;Delivery Date;Launch Month;Reference;Comments;Period;ICD;Vendor;PAÍS DE ORIGEN;LIST PRICE;SHIP TO;SD;COMPRA;;
1439163771410040000;SS 25;HEADWEAR;14391637;0;5950 MLB MANY PATCH CHIWHI BLK INTL;700-800;714;198358405803;JAPAN;JANUARY;1/1/2025; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB;CHICAGO WHITE SOX;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;$54.99;$17.60;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH; 51 ; 897.60 ;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;$27.50;2107499;10049575;JAPAN FW24;;
1439163771810040000;SS 25;HEADWEAR;14391637;0;5950 MLB MANY PATCH CHIWHI BLK INTL;700-800;718;198358405810;JAPAN;JANUARY;1/1/2025; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB;CHICAGO WHITE SOX;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;$54.99;$17.60;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH; 51 ; 897.60 ;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;$27.50;2107499;10049575;JAPAN FW24;;
1439163773810040000;SS 25;HEADWEAR;14391637;0;5950 MLB MANY PATCH CHIWHI BLK INTL;700-800;738;198358405834;JAPAN;JANUARY;1/1/2025; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB;CHICAGO WHITE SOX;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;$54.99;$17.60;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH; 34 ; 598.40 ;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;$27.50;2107499;10049575;JAPAN FW24;;
1439163775810040000;SS 25;HEADWEAR;14391637;0;5950 MLB MANY PATCH CHIWHI BLK INTL;700-800;758;198358405841;JAPAN;JANUARY;1/1/2025; 1 M;UNISEX;SEASONAL COLLECTION;MANY PATCH;NO;5950;5950;;BASEBALL;MLB;CHICAGO WHITE SOX;BLACK;3YM;;NEC EXCLUSIVES;9008;;;;;$54.99;$17.60;1025577;ACCESORIOS Y SERVICIOS REGIONALES;GUATEMALA;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;MARCH; 17 ; 299.20 ;4500440270;;;;;; 11/15/2024;MAX SUCCEED ENTERPRISES LTD;VIETNAM;$27.50;2107499;10049575;JAPAN FW24;;
1444087122010310000;SS 25;ACCESSORIES;14440871;0;SOCKS NEW ERA BASIC WHITE CHOCO;210-260;220;198580199020;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;NEW ERA TONAL;NO;UNDERWEAR;SOCKS;SOCKS;NONE;NEW ERA BRANDED;NONE;WHITE;3ZT;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;15.99;5.12;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 162 ; $829.44 ;4500448305;;;;;; 09/15/2024;Zhejiang Four Seasons Hosiery;CHINA;8;2122674;10316179;APAC Holiday;;
1444087124010310000;SS 25;ACCESSORIES;14440871;0;SOCKS NEW ERA BASIC WHITE CHOCO;210-260;240;198580199044;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;NEW ERA TONAL;NO;UNDERWEAR;SOCKS;SOCKS;NONE;NEW ERA BRANDED;NONE;WHITE;3ZT;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;15.99;5.12;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 162 ; $829.44 ;4500448305;;;;;; 09/15/2024;Zhejiang Four Seasons Hosiery;CHINA;8;2122674;10316179;APAC Holiday;;
14440875OSFM10316179;SS 25;ACCESSORIES;14440875;0;SHOULDER BAG NE BASIC BLACK;OSFM;OSFM;198580199204;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;NEW ERA TONAL;NO;BAGPACK;DEL BAG;;NONE;NEW ERA BRANDED;NONE;BLACK;3ZT;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 324 ; $5,184.00 ;4500448302;;;;;; 09/15/2024;FUZHOU HUNTER PRODUCT IMP & EMP CO.;XIAMEN;25;2122674;10316179;APAC Holiday;;
14440881OSFM10316179;SS 25;ACCESSORIES;14440881;0;POUCH WILD BOTANICA GRAY;OSFM;OSFM;198580199341;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;WILD BOTANICA;NO;BAGPACK;DEL BAG;;NONE;NEW ERA BRANDED;NONE;GREY;3ZT;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;34.99;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 324 ; $3,628.80 ;4500448302;;;;;; 09/15/2024;FUZHOU HUNTER PRODUCT IMP & EMP CO.;XIAMEN;17.5;2122674;10316179;APAC Holiday;;
14440890OSFM10316183;SS 25;HEADWEAR;14440890;0;CAMPER WILD BOTANICA GRAY;OSFM;OSFM;198580199563;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;WILD BOTANICA;NO;CAMPER;CAMPER;;NONE;NEW ERA BRANDED;NONE;GREY;3ZO;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 72 ; $967.68 ;4500448538;;;;;; 09/15/2024;WINTAX TRADING LIMITED;HONG KONG;21;2122674;10316183;APAC Holiday;;
14440891OSFM10316183;SS 25;HEADWEAR;14440891;0;CAMPER WILD BOTANICA BLACK;OSFM;OSFM;198580199570;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;WILD BOTANICA;NO;CAMPER;CAMPER;;NONE;NEW ERA BRANDED;NONE;BLACK;3ZO;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;41.99;13.44;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 72 ; $967.68 ;4500448538;;;;;; 09/15/2024;WINTAX TRADING LIMITED;HONG KONG;21;2122674;10316183;APAC Holiday;;
14440911OSFM10316183;SS 25;HEADWEAR;14440911;0;940UNST WILD BOTANICA GREEN;OSFM;OSFM;198580200108;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;WILD BOTANICA;NO;940;940;;NONE;NEW ERA BRANDED;NONE;GREEN PSTL;3ZO;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 72 ; $806.40 ;4500448538;;;;;; 09/15/2024;WINTAX TRADING LIMITED;HONG KONG;17.5;2122674;10316183;APAC Holiday;;
14440912OSFM10316183;SS 25;HEADWEAR;14440912;0;940UNST WILD BOTANICA BROWN;OSFM;OSFM;198580200115;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;WILD BOTANICA;NO;940;940;;NONE;NEW ERA BRANDED;NONE;BROWN;3ZO;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 72 ; $806.40 ;4500448538;;;;;; 09/15/2024;WINTAX TRADING LIMITED;HONG KONG;17.5;2122674;10316183;APAC Holiday;;
14440935OSFM10316183;SS 25;HEADWEAR;14440935;0;940AF STREET DANGLE DOLPHINE GRAY;OSFM;OSFM;198580200344;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;STREET DANGLE;NO;940;940 AF;;NONE;NEW ERA BRANDED;NONE;GREY;3ZO;            100% Cotton woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 144 ; $1,612.80 ;4500448515;;;;;; 09/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.5;2122674;10316183;APAC Holiday;;
14440936OSFM10316183;SS 25;HEADWEAR;14440936;0;940AF MLB METAL CREST NEYYAN OCEAN BLUE;OSFM;OSFM;198580200351;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;METAL CREST;NO;940;940 AF;;BASEBALL;MLB;NEW YORK YANKEES;DK BLUE;3ZP;            100% Cotton woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 324 ; $3,628.80 ;4500448522;;;;;; 10/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.5;2122674;10316183;APAC Holiday;;
14440937OSFM10316183;SS 25;HEADWEAR;14440937;0;940AF MLB METAL CREST LOSDOD CHOCOLATE;OSFM;OSFM;198580200368;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;METAL CREST;NO;940;940 AF;;BASEBALL;MLB;LOS ANGELES DODGERS;BROWN;3ZP;            100% Cotton woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 324 ; $3,628.80 ;4500448522;;;;;; 10/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.5;2122674;10316183;APAC Holiday;;
14440940OSFM10316183;SS 25;HEADWEAR;14440940;0;940AF ODE TO NY LIGHT GRAY;OSFM;OSFM;198580200399;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;ODE TO NY;NO;940;940 AF;;NONE;NEW ERA BRANDED;NONE;GREY;3ZO;            100% Cotton woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 324 ; $3,628.80 ;4500448515;;;;;; 09/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.5;2122674;10316183;APAC Holiday;;
14440955OSFM10316183;SS 25;HEADWEAR;14440955;0;940 STREET DANGLE BLACK CLOUD;OSFM;OSFM;198580200542;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;STREET DANGLE;NO;940;940;;NONE;NEW ERA BRANDED;NONE;BLACK;3ZO;            100% Cotton woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 72 ; $806.40 ;4500448515;;;;;; 09/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.5;2122674;10316183;APAC Holiday;;
14440956OSFM10316183;SS 25;HEADWEAR;14440956;0;940 NEW ERA TONAL TOFFEE;OSFM;OSFM;198580200559;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;NEW ERA TONAL;NO;940;940;;NONE;NEW ERA BRANDED;NONE;BROWN;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 144 ; $1,612.80 ;4500448522;;;;;; 10/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.5;2122674;10316183;APAC Holiday;;
14440958OSFM10316183;SS 25;HEADWEAR;14440958;0;940 NEW ERA TONAL LIGHT CREAM;OSFM;OSFM;198580200573;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;NEW ERA TONAL;NO;940;940;;NONE;NEW ERA BRANDED;NONE;BLACK;3ZP;            100% Cotton woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 72 ; $806.40 ;4500448522;;;;;; 10/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.5;2122674;10316183;APAC Holiday;;
14440959OSFM10316183;SS 25;HEADWEAR;14440959;0;940 NEW ERA TONAL CHOCOLATE;OSFM;OSFM;198580200580;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;NEW ERA TONAL;NO;940;940;;NONE;NEW ERA BRANDED;NONE;BROWN;3ZP;            100% Cotton woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 144 ; $1,612.80 ;4500448522;;;;;; 10/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.5;2122674;10316183;APAC Holiday;;
14440966OSFM10316183;SS 25;HEADWEAR;14440966;0;940 MLB METAL CREST NEYYAN YLW MUSTARD;OSFM;OSFM;198580200658;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;METAL CREST;NO;940;940;;BASEBALL;MLB;NEW YORK YANKEES;YELLOW;3ZP;            100% Cotton woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 324 ; $3,628.80 ;4500448522;;;;;; 10/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.5;2122674;10316183;APAC Holiday;;
14440967OSFM10316183;SS 25;HEADWEAR;14440967;0;940 MLB METAL CREST LOSDOD LIGHT CREAM;OSFM;OSFM;198580200665;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;METAL CREST;NO;940;940;;BASEBALL;MLB;LOS ANGELES DODGERS;BLACK;3ZP;            100% Cotton woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 324 ; $3,628.80 ;4500448522;;;;;; 10/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.5;2122674;10316183;APAC Holiday;;
14440968OSFM10316183;SS 25;HEADWEAR;14440968;0;940 ODE TO NY MISTY MORNING;OSFM;OSFM;198580200672;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;ODE TO NY;NO;940;940;;NONE;NEW ERA BRANDED;NONE;GREY MED;3ZO;            100% Cotton woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 324 ; $3,628.80 ;4500448515;;;;;; 09/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.5;2122674;10316183;APAC Holiday;;
14440970OSFM10316183;SS 25;HEADWEAR;14440970;0;940 ODE TO NY BLACK;OSFM;OSFM;198580200696;APAC;SEPTEMBER;10/09/2024;3M;MENS;SEASONAL COLLECTION;ODE TO NY;NO;940;940;;NONE;NEW ERA BRANDED;NONE;BLACK;3ZO;            100% Cotton woven;NEC EXCLUSIVES;9008;;;;;35.00;11.2;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 324 ; $3,628.80 ;4500448515;;;;;; 09/15/2024;Everbright Industrial Hong Kong Lim;CHINA;17.5;2122674;10316183;APAC Holiday;;
1444098970010310000;SS 25;HEADWEAR;14440989;0;5950 PACK STELLAR SHADOWS NEYYAN BLUE;634-800;700;198580201105;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;DK BLUE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 140 ; $2,240.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444098971810310000;SS 25;HEADWEAR;14440989;0;5950 PACK STELLAR SHADOWS NEYYAN BLUE;634-800;718;198580201136;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;DK BLUE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 105 ; $1,680.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444098971410310000;SS 25;HEADWEAR;14440989;0;5950 PACK STELLAR SHADOWS NEYYAN BLUE;634-800;714;198580201129;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;DK BLUE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 105 ; $1,680.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444098973810310000;SS 25;HEADWEAR;14440989;0;5950 PACK STELLAR SHADOWS NEYYAN BLUE;634-800;738;198580201150;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;NEW YORK YANKEES;DK BLUE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 70 ; $1,120.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444099070010310000;SS 25;HEADWEAR;14440990;0;5950 PACK STELLAR SHADOWS MONEXP BLUE;634-800;700;198580201211;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;MONTREAL EXPOS;DK BLUE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 76 ; $1,216.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444099071810310000;SS 25;HEADWEAR;14440990;0;5950 PACK STELLAR SHADOWS MONEXP BLUE;634-800;718;198580201242;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;MONTREAL EXPOS;DK BLUE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 57 ; $912.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444099071410310000;SS 25;HEADWEAR;14440990;0;5950 PACK STELLAR SHADOWS MONEXP BLUE;634-800;714;198580201235;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;MONTREAL EXPOS;DK BLUE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 57 ; $912.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444099073810310000;SS 25;HEADWEAR;14440990;0;5950 PACK STELLAR SHADOWS MONEXP BLUE;634-800;738;198580201266;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;MONTREAL EXPOS;DK BLUE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 38 ; $608.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444099170010310000;SS 25;HEADWEAR;14440991;0;5950 PACK STELLAR SHADOWS HOUAST PURPLE;634-800;700;198580201327;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;HOUSTON ASTROS;PURPLE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 48 ; $768.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444099171810310000;SS 25;HEADWEAR;14440991;0;5950 PACK STELLAR SHADOWS HOUAST PURPLE;634-800;718;198580201358;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;HOUSTON ASTROS;PURPLE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 36 ; $576.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444099171410310000;SS 25;HEADWEAR;14440991;0;5950 PACK STELLAR SHADOWS HOUAST PURPLE;634-800;714;198580201341;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;HOUSTON ASTROS;PURPLE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 36 ; $576.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444099173810310000;SS 25;HEADWEAR;14440991;0;5950 PACK STELLAR SHADOWS HOUAST PURPLE;634-800;738;198580201372;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;HOUSTON ASTROS;PURPLE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 24 ; $384.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444099270010310000;SS 25;HEADWEAR;14440992;0;5950 PACK STELLAR SHADOWS DETTIG PURPLE;634-800;700;198580201433;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;DETROIT TIGERS;PURPLE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 108 ; $1,728.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
1444099271810310000;SS 25;HEADWEAR;14440992;0;5950 PACK STELLAR SHADOWS DETTIG PURPLE;634-800;718;198580201464;APAC;OCTOBER;10/10/2024;3M;MENS;SEASONAL COLLECTION;STELLAR SHADOWS;NO;5950;5950;;BASEBALL;MLB;DETROIT TIGERS;PURPLE;3ZP;         100% Polyester woven;NEC EXCLUSIVES;9008;;;;;49.99;16;1029203;DISTRIBUCIONES Y SERVICIOS REGIONALES;PANAMA TOCUMEN;NEO/NES;68%;DANIEL SALDIVAR;DAVID OSTOS;JANUARY; 81 ; $1,296.00 ;4500448527;;;;;; 10/15/2024;Alpilao International Co., Ltd.;#N/D;25;2122674;10316183;APAC Holiday;;
